Date,EUR/USD Close,EUR/USD High,EUR/USD Low
3/13/17,1.0654,1.07143,1.06534
3/14/17,1.0611,1.06626,1.06044
3/15/17,1.06947,1.07187,1.06047
3/16/17,1.07593,1.07671,1.07057
3/17/17,1.07415,1.07826,1.07277
3/20/17,1.07394,1.07774,1.07254
3/21/17,1.08084,1.08192,1.07195
3/22/17,1.0795,1.08246,1.07762
3/23/17,1.07831,1.08049,1.07681
3/24/17,1.08142,1.0816,1.07605
3/27/17,1.08655,1.09062,1.08192
3/28/17,1.08049,1.08726,1.0799
3/29/17,1.07601,1.08265,1.07401
3/30/17,1.06824,1.0769,1.06814
3/31/17,1.06729,1.07018,1.06703
4/3/17,1.06648,1.0682,1.06424
4/4/17,1.06684,1.06744,1.06359
4/5/17,1.06733,1.0689,1.06356
4/6/17,1.06456,1.0684,1.06291
4/7/17,1.0591,1.06672,1.05808
4/10/17,1.0591,1.06066,1.05698
4/11/17,1.06063,1.06301,1.05788
4/12/17,1.06415,1.06584,1.05889
4/13/17,1.06147,1.06776,1.06092
4/14/17,1.0623,1.063,1.06064
4/17/17,1.06395,1.06704,1.06032
4/18/17,1.07351,1.07357,1.06376
4/19/17,1.07159,1.07371,1.06998
4/20/17,1.07232,1.07775,1.07098
4/21/17,1.06968,1.07381,1.06824
4/24/17,1.08574,1.09339,1.08212
4/25/17,1.0929,1.09501,1.08517
4/26/17,1.08969,1.09508,1.08559
4/27/17,1.0883,1.09329,1.08518
4/28/17,1.08988,1.09474,1.08573
5/1/17,1.09013,1.09238,1.08843
5/2/17,1.09238,1.09303,1.08884
5/3/17,1.08895,1.0937,1.08871
5/4/17,1.09836,1.0984,1.08751
5/5/17,1.09938,1.1,1.09499
5/8/17,1.09318,1.10222,1.09163
5/9/17,1.08703,1.0934,1.08635
5/10/17,1.08662,1.08981,1.08535
5/11/17,1.0862,1.0893,1.08392
5/12/17,1.09234,1.09343,1.08556
5/15/17,1.09791,1.09894,1.09229
5/16/17,1.10904,1.10973,1.09772
5/17/17,1.11459,1.11582,1.10812
5/18/17,1.10997,1.1172,1.1076
5/19/17,1.12033,1.12117,1.10991
5/22/17,1.12334,1.12636,1.11617
5/23/17,1.1188,1.12681,1.11823
5/24/17,1.12107,1.12163,1.11688
5/25/17,1.12131,1.12504,1.11938
5/26/17,1.1175,1.12345,1.11608
5/29/17,1.11799,1.119,1.11621
5/30/17,1.11921,1.12054,1.11096
5/31/17,1.12407,1.12523,1.11647
6/1/17,1.12142,1.12567,1.12024
6/2/17,1.12751,1.12825,1.12052
6/5/17,1.12544,1.12841,1.12345
6/6/17,1.12745,1.1284,1.12405
6/7/17,1.12555,1.12827,1.12041
6/8/17,1.12117,1.12692,1.11949
6/9/17,1.11945,1.1216,1.11666
6/12/17,1.1206,1.12321,1.11922
6/13/17,1.1207,1.12248,1.11856
6/14/17,1.11961,1.12957,1.11932
6/15/17,1.11507,1.1229,1.11323
6/16/17,1.11964,1.12,1.11387
6/19/17,1.11471,1.12129,1.11433
6/20/17,1.11272,1.1165,1.11191
6/21/17,1.1165,1.11683,1.11275
6/22/17,1.11528,1.11779,1.11396
6/23/17,1.11983,1.1209,1.11455
6/26/17,1.11793,1.12197,1.1172
6/27/17,1.13478,1.1349,1.11792
6/28/17,1.13785,1.13908,1.12919
6/29/17,1.1436,1.1446,1.13748
6/30/17,1.1418,1.14453,1.13921
7/3/17,1.13621,1.1427,1.13552
7/4/17,1.13492,1.1377,1.13362
7/5/17,1.1339,1.13686,1.13126
7/6/17,1.14197,1.14245,1.13299
7/7/17,1.14062,1.14399,1.13798
7/10/17,1.14012,1.14182,1.13818
7/11/17,1.14688,1.14797,1.1383
7/12/17,1.14201,1.14894,1.13919
7/13/17,1.1404,1.1456,1.13705
7/14/17,1.1466,1.1469,1.13917
7/17/17,1.14774,1.1487,1.14349
7/18/17,1.15582,1.15832,1.14718
7/19/17,1.15164,1.15551,1.15101
7/20/17,1.16271,1.16581,1.14794
7/21/17,1.16748,1.16829,1.16193
7/24/17,1.16437,1.16842,1.16259
7/25/17,1.1652,1.17123,1.1631
7/26/17,1.1727,1.1741,1.1611
7/27/17,1.16781,1.17766,1.16503
7/28/17,1.17561,1.17641,1.16713
7/31/17,1.1829,1.1837,1.1722
8/1/17,1.18,1.1846,1.1784
8/2/17,1.1859,1.1911,1.1792
8/3/17,1.1865,1.1895,1.1829
8/4/17,1.1771,1.1891,1.1728
8/7/17,1.179,1.1815,1.177
8/8/17,1.1754,1.1826,1.1714
8/9/17,1.1757,1.1766,1.1688
8/10/17,1.1772,1.1787,1.1703
8/11/17,1.1825,1.1847,1.1748
8/14/17,1.1783,1.184,1.1769
8/15/17,1.1736,1.1794,1.1686
8/16/17,1.1764,1.178,1.168
8/17/17,1.1731,1.1792,1.1661
8/18/17,1.1764,1.1776,1.1708
8/21/17,1.1813,1.183,1.173
8/22/17,1.1752,1.1826,1.1744
8/23/17,1.1813,1.1824,1.1739
8/24/17,1.1801,1.1819,1.1783
8/25/17,1.1922,1.1943,1.1773
8/28/17,1.1982,1.1985,1.1916
8/29/17,1.1975,1.2071,1.1954
8/30/17,1.189,1.1986,1.1882
8/31/17,1.1901,1.1911,1.1822
9/1/17,1.1865,1.1981,1.1849
9/4/17,1.1907,1.1924,1.1872
9/5/17,1.1916,1.1942,1.1867
9/6/17,1.1911,1.1951,1.1902
9/7/17,1.2003,1.2061,1.1913
9/8/17,1.2036,1.2094,1.2014
9/11/17,1.1963,1.2031,1.1956
9/12/17,1.1964,1.198,1.1926
9/13/17,1.188,1.1996,1.1878
9/14/17,1.1907,1.1924,1.1838
9/15/17,1.1939,1.1989,1.19
9/18/17,1.1952,1.1971,1.1914
9/19/17,1.1999,1.2008,1.1949
9/20/17,1.1876,1.2035,1.1861
9/21/17,1.1932,1.1955,1.1865
9/22/17,1.1965,1.2006,1.1937
9/25/17,1.1844,1.1938,1.1831
9/26/17,1.1798,1.1863,1.1756
9/27/17,1.1752,1.1796,1.1716
9/28/17,1.1783,1.1805,1.172
9/29/17,1.1817,1.1834,1.1771
10/2/17,1.1739,1.1817,1.1729
10/3/17,1.1747,1.1775,1.1695
10/4/17,1.1762,1.1789,1.1734
10/5/17,1.1704,1.1781,1.1698
10/6/17,1.173,1.1741,1.1669
10/9/17,1.1752,1.1757,1.1718
10/10/17,1.1815,1.1827,1.1737
10/11/17,1.1863,1.1867,1.1794
10/12/17,1.1836,1.1881,1.1826
10/13/17,1.182,1.1876,1.1804
10/16/17,1.1786,1.1821,1.1779
10/17/17,1.1769,1.1802,1.1735
10/18/17,1.1799,1.1805,1.173
10/19/17,1.1827,1.1861,1.1767
10/20/17,1.1777,1.1859,1.1762
10/23/17,1.1739,1.1781,1.1724
10/24/17,1.177,1.1794,1.1742
10/25/17,1.1809,1.1819,1.1752
10/26/17,1.1651,1.1838,1.1649
10/27/17,1.1602,1.1659,1.1577
10/30/17,1.1641,1.1648,1.1593
10/31/17,1.1652,1.1663,1.1624
11/1/17,1.1624,1.1659,1.1606
11/2/17,1.1659,1.1689,1.1612
11/3/17,1.1602,1.1693,1.1598
11/6/17,1.1606,1.1625,1.1579
11/7/17,1.1586,1.1617,1.1553
11/8/17,1.1594,1.1612,1.1578
11/9/17,1.1645,1.1656,1.1585
11/10/17,1.1666,1.1681,1.1622
11/13/17,1.1667,1.1677,1.1636
11/14/17,1.1795,1.1806,1.1661
11/15/17,1.1791,1.1862,1.1784
11/16/17,1.1775,1.1802,1.1756
11/17/17,1.1801,1.1823,1.1764
11/20/17,1.1735,1.1811,1.1722
11/21/17,1.174,1.1759,1.1712
11/22/17,1.1817,1.1828,1.1731
11/23/17,1.1847,1.1857,1.1812
11/24/17,1.1928,1.1946,1.1836
11/27/17,1.1898,1.1962,1.1895
11/28/17,1.1836,1.1921,1.1826
11/29/17,1.1858,1.1884,1.1816
11/30/17,1.1903,1.1933,1.1808
12/1/17,1.1892,1.1942,1.185
12/4/17,1.1851,1.1881,1.1828
12/5/17,1.1814,1.1878,1.18
12/6/17,1.1791,1.185,1.1779
12/7/17,1.1774,1.1816,1.1772
12/8/17,1.1765,1.1778,1.1729
12/11/17,1.1788,1.1813,1.1764
12/12/17,1.1738,1.1794,1.1716
12/13/17,1.1815,1.1827,1.1729
12/14/17,1.1791,1.1864,1.1769
12/15/17,1.176,1.1814,1.1756
12/18/17,1.1779,1.1835,1.1737
12/19/17,1.1842,1.185,1.1775
12/20/17,1.1879,1.1903,1.1828
12/21/17,1.1872,1.1891,1.1848
12/22/17,1.1852,1.188,1.1816
12/25/17,1.1852,1.1852,1.1852
12/26/17,1.1862,1.188,1.1846
12/27/17,1.1895,1.1912,1.1854
12/28/17,1.1946,1.196,1.1884
12/29/17,1.2013,1.2027,1.1935
